bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1894450,1580506,2025-05-28,Senate,"Senate 3rd Reading SB40 Wiener et al",37,0,0,3,40
1894451,1557473,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",11,0,0,0,11
1894451,1562835,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,0,0,0,13
1894451,1569919,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1894451,1577759,2025-05-23,Senate,"Do pass",6,0,0,1,7
1894451,1580489,2025-05-28,Senate,"Senate 3rd Reading SB41 Wiener et al",37,0,0,3,40
1894656,1540905,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Privacy and Consumer Protection]",9,3,0,0,12
1894656,1564149,2025-05-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",10,2,0,3,15
1894817,1533573,2025-04-01,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,1,0,0,5
1894817,1552862,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1894817,1577574,2025-05-23,Senate,"Do pass as amended",5,1,0,1,7
1894818,1563057,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,0,0,0,13
1894818,1569879,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1894819,1555943,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",13,0,0,0,13
1894819,1565311,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1894820,1472238,2025-01-17,Senate,"Senate 3rd Reading SCR5 Ochoa Bogh",32,0,0,7,39
1894820,1485621,2025-02-10,Assembly,"Be adopted. To Consent Calendar",9,0,0,2,11
1895841,1534990,2025-04-02,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",17,0,0,0,17
1895841,1577199,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1896226,1525474,2025-03-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,0,0,1,14
1896226,1577509,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1896227,1505321,2025-03-04,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1896625,1526906,2025-03-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",14,0,0,1,15
1896626,1530375,2025-03-28,Assembly,"Be adopted. To third reading",7,0,0,4,11
1896626,1557516,2025-04-24,Senate,"Special Consent ACR6 Ta et al. By Cortese",37,0,0,3,40
1896627,1483686,2025-02-06,Senate,"Special Consent ACR7 Bryan et al",37,0,0,2,39
1896628,1521970,2025-03-19,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,2,0,1,8
1896628,1538944,2025-04-07,Senate,"Placed on suspense file",7,0,0,0,7
1896630,1567904,2025-05-06,Senate,"Do pass",12,0,0,1,13
1896630,1580527,2025-05-28,Senate,"Senate 3rd Reading SB47 Umberg",38,0,0,2,40
1896850,1477881,2025-01-30,Senate,"Special Consent ACR8 Wallis et al",36,0,0,3,39
1897055,1535008,2025-04-02,Assembly,"Do pass and be re-referred to the Committee on [Privacy and Consumer Protection]",15,0,0,2,17
1897055,1564246,2025-05-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,0,0,2,15
1897055,1577506,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1897056,1542900,2025-04-09,Assembly,"Do pass as amended and be re-referred to the Committee on [Housing and Community Development]",8,1,0,1,10
1897056,1562856,2025-04-30,Assembly,"Do pass",10,1,0,1,12
1897056,1568666,2025-05-08,Assembly,"AB 76 Alvarez Assembly Third Reading",66,0,0,13,79
1897057,1483666,2025-02-06,Senate,"Special Consent ACR9 Pellerin et al",37,0,0,2,39
1897058,1534991,2025-04-02,Senate,"Do pass, but first be re-referred to the Committee on [Public Safety]",6,1,0,0,7
1897058,1562974,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,1,0,1,13
1897058,1569804,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1897058,1577596,2025-05-23,Senate,"Do pass",5,1,0,1,7
1897059,1519121,2025-03-17,Senate,"Senate 3rd Reading SB49 Grove et al. Urgency Clause",37,0,0,3,40
1897059,1573630,2025-05-19,Assembly,"SB 49 Grove Third Reading Urgency By Tangipa",73,0,0,6,79
1897060,1535070,2025-04-01,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",13,0,0,0,13
1897060,1552946,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1897060,1577238,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1897061,1535032,2025-04-01,Senate,"Be adopted. Ordered to third reading",12,0,0,1,13
1897215,1521999,2025-03-19,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",19,0,0,3,22
1897215,1556148,2025-04-23,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1897215,1564224,2025-05-01,Assembly,"AB 77 Aguiar-Curry Consent Calendar Second Day Regular Session",76,0,0,3,79
1897216,1471321,2025-01-13,Senate,"Senate 3rd Reading SCR6 Choi",32,0,0,7,39
1897216,1479231,2025-02-03,Assembly,"Be adopted. To Consent Calendar",11,0,0,0,11
1897216,1483668,2025-02-06,Assembly,"SCR 6 Choi Consent Calendar Second Day Regular Session",72,0,0,7,79
1897437,1505310,2025-03-04,Assembly,"Do pass. To Consent Calendar",12,0,0,0,12
1897437,1511453,2025-03-10,Assembly,"AB 78 Chen Consent Calendar Second Day",72,0,0,8,80
1897438,1515291,2025-03-11,Assembly,"Do pass and be re-referred to the Committee on [Higher Education] with recommendation: To Consent Calendar",6,0,0,1,7
1897438,1556181,2025-04-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",10,0,0,0,10
1897438,1577347,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1897438,1582226,2025-05-29,Assembly,"AB 79 Arambula Assembly Third Reading",69,0,0,10,79
1897439,1554546,2025-04-21,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",9,2,0,6,17
1897439,1565321,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1897440,1503924,2025-03-03,Senate,"Senate 3rd Reading SCR7 Niello",24,6,0,9,39
1897818,1538951,2025-04-07,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,3,14
1897818,1577482,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1897819,1545043,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,1,8
1897819,1577678,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1897820,1472237,2025-01-17,Senate,"Senate 3rd Reading SCR8 Weber Pierson et al",32,0,0,7,39
1897820,1485616,2025-02-10,Assembly,"Be adopted. To Consent Calendar",9,0,0,2,11
1898368,1554517,2025-04-22,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",8,0,0,1,9
1898368,1561195,2025-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,0,3,12
1898368,1577351,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1898370,1564299,2025-04-30,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,2,0,0,9
1898370,1577642,2025-05-23,Assembly,"Do pass",10,3,0,2,15
1898372,1477876,2025-01-30,Senate,"Special Consent ACR10 Mark González et al",36,0,0,3,39
1898373,1555940,2025-04-22,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,2,13
1898373,1565332,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1898373,1577742,2025-05-23,Senate,"Do pass",5,1,0,1,7
1903331,1516568,2025-03-12,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,1,9
1903331,1577777,2025-05-23,Assembly,"Do pass",13,0,0,2,15
1903331,1582235,2025-05-29,Assembly,"AB 86 Boerner Assembly Third Reading",62,0,0,17,79
1903332,1558367,2025-04-24,Assembly,"Do pass and be re-referred to the Committee on [Local Government]",10,0,0,2,12
1903332,1564216,2025-04-30,Assembly,"Do pass",9,0,0,1,10
1903332,1569824,2025-05-12,Assembly,"AB 87 Boerner Assembly Third Reading",75,0,0,4,79
1903333,1521944,2025-03-18,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",9,0,0,1,10
1903333,1577578,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1903334,1533525,2025-04-01,Assembly,"Do pass and be re-referred to the Committee on [Education]",2,7,0,0,9
1903334,1533526,2025-04-01,Assembly,Reconsideration,2,6,0,1,9
1903335,1522012,2025-03-18,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",6,2,0,2,10
1903335,1577594,2025-05-23,Assembly,"Do pass as amended",11,1,0,3,15
1903336,1540858,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",12,0,0,0,12
1903336,1577353,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1903338,1485612,2025-02-10,Assembly,"Be adopted. To Consent Calendar",9,0,0,2,11
1903338,1492773,2025-02-18,Assembly,"HR 7 Ta Consent Calendar Second Day",70,0,0,9,79
1903339,1475144,2025-01-27,Senate,"Senate 3rd Reading SCR9 Weber Pierson",36,0,0,3,39
1903339,1485614,2025-02-10,Assembly,"Be adopted. To Consent Calendar",9,0,0,2,11
1904793,1540939,2025-04-08,Assembly,"Do pass as amended and be re-referred to the Committee on [Local Government]",10,1,0,2,13
1904793,1564300,2025-04-30,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,1,0,1,10
1904793,1577717,2025-05-23,Assembly,"Do pass",11,2,0,2,15
1904793,1582231,2025-05-29,Assembly,"AB 93 Papan Assembly Third Reading",51,14,0,14,79
1904794,1528278,2025-03-26,Assembly,"Do pass. To Consent Calendar",7,0,0,0,7
1904794,1533556,2025-04-01,Assembly,"AB 94 Bennett Consent Calendar Second Day Regular Session",76,0,0,4,80
1904795,1561097,2025-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",10,0,0,0,10
1904797,1566721,2025-05-05,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1904797,1577836,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1904799,1474058,2025-01-23,Assembly,"Be adopted. To third reading",10,0,0,1,11
1904799,1490594,2025-02-14,Senate,"Special Consent ACR11 Ahrens et al",34,0,0,5,39
1904800,1526976,2025-03-25,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",13,0,0,2,15
1904800,1542818,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",13,0,0,0,13
1904800,1552907,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1904800,1577645,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1904800,1580499,2025-05-28,Senate,"Senate 3rd Reading SB53 Wiener",37,0,0,3,40
1904801,1542886,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Military and Veterans Affairs] with the recommendation: To Consent Calendar",13,0,0,0,13
1904801,1559407,2025-04-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",4,0,0,1,5
1904801,1569765,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1904801,1577674,2025-05-23,Senate,"Do pass",6,0,0,1,7
1904801,1581757,2025-05-29,Senate,"Special Consent SB54 Umberg",38,0,0,2,40
1904802,1526939,2025-03-25,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Military and Veterans Affairs] with the recommendation: To Consent Calendar",7,0,0,0,7
1904802,1559373,2025-04-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",4,0,0,1,5
1904802,1569917,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1904802,1577239,2025-05-23,Senate,"Do pass",6,0,0,1,7
1904802,1581743,2025-05-29,Senate,"Special Consent SB55 Umberg et al",38,0,0,2,40
1904803,1516571,2025-03-12,Senate,"Do pass, but first be re-referred to the Committee on [Military and Veterans Affairs] with the recommendation: To Consent Calendar",5,0,0,0,5
1904803,1559386,2025-04-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",4,0,0,1,5
1904803,1569925,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1904803,1577850,2025-05-23,Senate,"Do pass",6,0,0,1,7
1904803,1581724,2025-05-29,Senate,"Special Consent SB56 Seyarto et al",38,0,0,2,40
1904804,1477866,2025-01-30,Senate,"Senate 3rd Reading SR9 Gonzalez",36,0,0,3,39
1908085,1523499,2025-03-20,Assembly,"AB 100 Gabriel Assembly Third Reading",53,17,0,10,80
1908085,1542899,2025-04-09,Senate,"Do pass",14,4,0,0,18
1908085,1544985,2025-04-10,Senate,"Assembly 3rd Reading AB100 Gabriel By Wiener",29,7,0,4,40
1908085,1544986,2025-04-10,Assembly,"AB 100 GABRIEL Concurrence in Senate Amendments Appeal the Decision of the Speaker By DEMAIO",18,53,0,8,79
1908085,1544987,2025-04-10,Assembly,"AB 100 GABRIEL Concurrence in Senate Amendments",56,7,0,16,79
1908086,1523669,2025-03-20,Assembly,"AB 101 Gabriel Assembly Third Reading",53,17,0,10,80
1908087,1523502,2025-03-20,Assembly,"AB 102 Gabriel Assembly Third Reading",53,17,0,10,80
1908088,1523587,2025-03-20,Assembly,"AB 103 Gabriel Assembly Third Reading",53,17,0,10,80
1908089,1523503,2025-03-20,Assembly,"AB 104 Gabriel Assembly Third Reading",53,17,0,10,80
1908090,1523658,2025-03-20,Assembly,"AB 105 Gabriel Assembly Third Reading",53,17,0,10,80
1908091,1523618,2025-03-20,Assembly,"AB 106 Gabriel Assembly Third Reading",53,17,0,10,80
1908092,1523528,2025-03-20,Assembly,"AB 107 Gabriel Assembly Third Reading",53,17,0,10,80
1908093,1523579,2025-03-20,Assembly,"AB 108 Gabriel Assembly Third Reading",53,17,0,10,80
1908094,1523672,2025-03-20,Assembly,"AB 109 Gabriel Assembly Third Reading",53,17,0,10,80
1908095,1523612,2025-03-20,Assembly,"AB 110 Gabriel Assembly Third Reading",53,17,0,10,80
1908096,1523601,2025-03-20,Assembly,"AB 111 Gabriel Assembly Third Reading",53,17,0,10,80
1908097,1523577,2025-03-20,Assembly,"AB 112 Gabriel Assembly Third Reading",53,17,0,10,80
1908098,1523536,2025-03-20,Assembly,"AB 113 Gabriel Assembly Third Reading",53,17,0,10,80
1908099,1523498,2025-03-20,Assembly,"AB 114 Gabriel Assembly Third Reading",53,17,0,10,80
1908100,1523717,2025-03-20,Assembly,"AB 115 Gabriel Assembly Third Reading",53,17,0,10,80
1908101,1523469,2025-03-20,Assembly,"AB 116 Gabriel Assembly Third Reading",53,17,0,10,80
1908102,1523644,2025-03-20,Assembly,"AB 117 Gabriel Assembly Third Reading",53,17,0,10,80
1908103,1523600,2025-03-20,Assembly,"AB 118 Gabriel Assembly Third Reading",53,17,0,10,80
1908104,1523646,2025-03-20,Assembly,"AB 119 Gabriel Assembly Third Reading",53,17,0,10,80
1908105,1523467,2025-03-20,Assembly,"AB 120 Gabriel Assembly Third Reading",53,17,0,10,80
1908106,1523624,2025-03-20,Assembly,"AB 121 Gabriel Assembly Third Reading",53,17,0,10,80
1908107,1523656,2025-03-20,Assembly,"AB 122 Gabriel Assembly Third Reading",53,17,0,10,80
1908108,1523698,2025-03-20,Assembly,"AB 123 Gabriel Assembly Third Reading",53,17,0,10,80
1908109,1523671,2025-03-20,Assembly,"AB 124 Gabriel Assembly Third Reading",53,17,0,10,80
1908110,1523650,2025-03-20,Assembly,"AB 125 Gabriel Assembly Third Reading",53,17,0,10,80
1908111,1523485,2025-03-20,Assembly,"AB 126 Gabriel Assembly Third Reading",53,17,0,10,80
1908112,1523512,2025-03-20,Assembly,"AB 127 Gabriel Assembly Third Reading",53,17,0,10,80
1908113,1523592,2025-03-20,Assembly,"AB 128 Gabriel Assembly Third Reading",53,17,0,10,80
1908114,1523522,2025-03-20,Assembly,"AB 129 Gabriel Assembly Third Reading",53,17,0,10,80
1908115,1523663,2025-03-20,Assembly,"AB 130 Gabriel Assembly Third Reading",53,17,0,10,80
1908116,1523674,2025-03-20,Assembly,"AB 131 Gabriel Assembly Third Reading",53,17,0,10,80
1908117,1523697,2025-03-20,Assembly,"AB 132 Gabriel Assembly Third Reading",53,17,0,10,80
1908118,1523682,2025-03-20,Assembly,"AB 133 Gabriel Assembly Third Reading",53,17,0,10,80
1908119,1523688,2025-03-20,Assembly,"AB 134 Gabriel Assembly Third Reading",53,17,0,10,80
1908120,1523478,2025-03-20,Assembly,"AB 135 Gabriel Assembly Third Reading",53,17,0,10,80
1908121,1523709,2025-03-20,Assembly,"AB 136 Gabriel Assembly Third Reading",53,17,0,10,80
1908122,1523719,2025-03-20,Assembly,"AB 137 Gabriel Assembly Third Reading",53,17,0,10,80
1908123,1523483,2025-03-20,Assembly,"AB 138 Gabriel Assembly Third Reading",53,17,0,10,80
1908124,1523497,2025-03-20,Assembly,"AB 139 Gabriel Assembly Third Reading",53,17,0,10,80
1908125,1523445,2025-03-20,Assembly,"AB 140 Gabriel Assembly Third Reading",53,17,0,10,80
1908126,1523465,2025-03-20,Assembly,"AB 141 Gabriel Assembly Third Reading",53,17,0,10,80
1908127,1523565,2025-03-20,Assembly,"AB 142 Gabriel Assembly Third Reading",53,17,0,10,80
1908128,1523508,2025-03-20,Assembly,"AB 143 Gabriel Assembly Third Reading",53,17,0,10,80
1908129,1523628,2025-03-20,Assembly,"AB 144 Gabriel Assembly Third Reading",53,17,0,10,80
1908130,1523456,2025-03-20,Assembly,"AB 145 Gabriel Assembly Third Reading",53,17,0,10,80
1908131,1523513,2025-03-20,Assembly,"AB 146 Gabriel Assembly Third Reading",53,17,0,10,80
1908132,1523720,2025-03-20,Assembly,"AB 147 Gabriel Assembly Third Reading",53,17,0,10,80
1908133,1523514,2025-03-20,Assembly,"AB 148 Gabriel Assembly Third Reading",53,17,0,10,80
1908134,1523439,2025-03-20,Assembly,"AB 149 Gabriel Assembly Third Reading",53,17,0,10,80
1908135,1523583,2025-03-20,Assembly,"AB 150 Gabriel Assembly Third Reading",53,17,0,10,80
1908136,1523648,2025-03-20,Assembly,"AB 151 Gabriel Assembly Third Reading",53,17,0,10,80
1908137,1523633,2025-03-20,Assembly,"AB 152 Gabriel Assembly Third Reading",53,17,0,10,80
1908138,1523598,2025-03-20,Assembly,"AB 153 Gabriel Assembly Third Reading",53,17,0,10,80
1908139,1523617,2025-03-20,Assembly,"AB 154 Gabriel Assembly Third Reading",53,17,0,10,80
1908140,1523676,2025-03-20,Assembly,"AB 155 Gabriel Assembly Third Reading",53,17,0,10,80
1908141,1523486,2025-03-20,Assembly,"AB 156 Gabriel Assembly Third Reading",53,17,0,10,80
1908142,1523572,2025-03-20,Assembly,"AB 157 Gabriel Assembly Third Reading",53,17,0,10,80
1908143,1523702,2025-03-20,Assembly,"AB 158 Gabriel Assembly Third Reading",53,17,0,10,80
1908144,1523447,2025-03-20,Assembly,"AB 159 Gabriel Assembly Third Reading",53,17,0,10,80
1908145,1523477,2025-03-20,Assembly,"AB 160 Gabriel Assembly Third Reading",53,17,0,10,80
1908146,1523491,2025-03-20,Assembly,"AB 161 Gabriel Assembly Third Reading",53,17,0,10,80
1908147,1523463,2025-03-20,Assembly,"AB 162 Gabriel Assembly Third Reading",53,17,0,10,80
1908148,1523473,2025-03-20,Assembly,"AB 163 Gabriel Assembly Third Reading",53,17,0,10,80
